268896,oMaj75G2WFw66xI1TREg1hrToSg.jpg,"28,14,878,12","It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",64,v5HlmJK9bdeHxN2QhaFP1ivjX3U.jpg,2018-03-21,Pacific Rim: Uprising,3.07,4721,2024-04-13 00:00:00,en,111,Released,2024-04-13 00:00:00,"1029, 978, 83, 2556, 75"
269149,4tjnRmTrFQd0zkJ8MMWwzL6s0Le.jpg,"16,12,10751,35","Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",118,hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,2016-02-11,Zootopia,3.87,15739,2024-04-13 00:00:00,en,109,Released,2024-04-13 00:00:00,"9379, 1067, 1851, 751, 2691"
270946,msnknPOg9dx86b0YozXOFP8PgBI.jpg,"10751,16,12,35","Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",81,dXbpNrPDZDMEbujFoOxmMNQVMHa.jpg,2014-11-22,Penguins of Madagascar,3.26,3972,2024-04-13 00:00:00,en,92,Released,2024-04-13 00:00:00,"1647, 523, 196, 427, 1179"
271110,wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,"12,28,878","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",80,rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,3.7,22069,2024-04-13 00:00:00,en,147,Released,2024-04-13 00:00:00,"8700, 3955, 4721, 3479, 1214"
273477,hUpHXyLRNvtt0AAwdPmUsSQQKB8.jpg,"35,27","Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",70,lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,2015-10-23,Scouts Guide to the Zombie Apocalypse,3.26,1817,2024-04-13 00:00:00,en,93,Released,2024-04-13 00:00:00,"242, 817, 104, 479, 175"
273481,fKPgObonYgPgCdu88yjV7Hpn7Dp.jpg,"28,80,53",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,82,7P4Pd24PYhIGd8ow47n9ttSTDkY.jpg,2015-09-17,Sicario,3.7,8188,2024-04-13 00:00:00,en,122,Released,2024-04-13 00:00:00,"3096, 537, 3619, 874, 62"
274854,mXmvN6drkdU1PWFF92AGklEVIa3.jpg,"14,28,12","The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",70,qXvOpA2nhK5HQ6I95sN3nnMtfjH.jpg,2015-10-21,The Last Witch Hunter,2.98,3452,2024-04-13 00:00:00,en,106,Released,2024-04-13 00:00:00,"702, 637, 421, 1273, 419"
274855,79X8JkGxzc1tJMi0KxUSaPLooVg.jpg,"28,878,53","After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",61,nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,2017-10-12,Geostorm,3.06,4605,2024-04-13 00:00:00,en,109,Released,2024-04-13 00:00:00,"772, 1533, 508, 783, 1009"
277217,wy3ItrIw4DmLFxvFK5LM6FPwdQw.jpg,"10751,10402,12,35,14,10770","A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",74,65DkgHPSLVjgr6IYkpY9Aqqqid5.jpg,2015-07-31,Descendants,3.56,2216,2024-04-13 00:00:00,en,112,Released,2024-04-13 00:00:00,"747, 454, 481, 360, 174"
278154,3jHUaK00IidR05L3ZVPSqE7xZ6M.jpg,"12,16,10751,35","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",61,dWyaaP1dmW5peBvgiVaugdRuyYD.jpg,2016-06-23,Ice Age: Collision Course,3.04,4307,2024-04-13 00:00:00,en,95,Released,2024-04-13 00:00:00,"904, 645, 1017, 1201, 540"
278927,tB2w4m0rW62MTufTjRj0gFLMVBP.jpg,"10751,12,18,14","A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",58,lr3KQh0cW7PbCC5wxCCaujtA8j5.jpg,2016-04-07,The Jungle Book,3.43,7828,2024-04-13 00:00:00,en,106,Released,2024-04-13 00:00:00,"2820, 2083, 587, 319, 2019"
281338,ulMscezy9YX0bhknvJbZoUgQxO5.jpg,"18,878,10752","Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",113,mMA1qhBFgZX8O36qPPTC016kQl1.jpg,2017-07-11,War for the Planet of the Apes,3.59,8356,2024-04-13 00:00:00,en,140,Released,2024-04-13 00:00:00,"2876, 1245, 2264, 1875, 96"
282035,i4ZougHEyBAboDpi6jsaTUDTjUl.jpg,"14,53,28,12,27","Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",42,zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,2017-06-06,The Mummy,2.75,6944,2024-04-13 00:00:00,en,110,Released,2024-04-13 00:00:00,"1729, 733, 372, 2293, 1817"
283995,n3gb8oqP9BeRCUsCmZVaT5eltPH.jpg,"878,12,28",The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,71,y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,Guardians of the Galaxy Vol. 2,3.8,20927,2024-04-13 00:00:00,en,137,Released,2024-04-13 00:00:00,"8062, 6867, 2351, 1044, 2603"
284052,3zvZ699gMW2RhWc0GisIukzq0Ls.jpg,"28,12,14","After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",69,uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,2016-10-25,Doctor Strange,3.7,21467,2024-04-13 00:00:00,en,115,Released,2024-04-13 00:00:00,"6862, 8187, 111, 5729, 578"
284053,kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,"28,12,878","Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",99,rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,2017-10-02,Thor: Ragnarok,3.8,20051,2024-04-13 00:00:00,en,131,Released,2024-04-13 00:00:00,"10734, 3649, 942, 375, 4351"
284054,b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,"28,12,878","King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",78,uxzzxijgPIY7slzFvMotPv8wjKA.jpg,2018-02-13,Black Panther,3.69,21559,2024-04-13 00:00:00,en,135,Released,2024-04-13 00:00:00,"5547, 8877, 3612, 1950, 1573"
286217,3dPhs7hUnQLphDFzdkD407VZDYo.jpg,"18,12,878","During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",67,5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,2015-09-30,The Martian,3.84,19087,2024-04-13 00:00:00,en,141,Released,2024-04-13 00:00:00,"7616, 6097, 2217, 1018, 2139"
287947,o7JVhqMmrex1TPbmuxl8YXVlcfl.jpg,"28,35,14",A boy is given the ability to become an adult superhero in times of need with a single magic word.,40,xnopI5Xtky18MPhK40cZAGAOVeV.jpg,2019-03-29,Shazam!,3.51,9149,2024-04-13 00:00:00,en,132,Released,2024-04-13 00:00:00,"2658, 2996, 1034, 1275, 1186"
290098,3upEZ0ltY7WwOSFVXrtiP34D48p.jpg,"53,18,10749","In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",77,dLlH4aNHdnmf62umnInL8xPlPzw.jpg,2016-06-01,The Handmaiden,4.11,3510,2024-04-13 00:00:00,en,145,Released,2024-04-13 00:00:00,"1803, 850, 501, 152, 204"
290859,a6cDxdwaQIFjSkXf7uskg78ZyTq.jpg,"878,12,28","Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",52,vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,2019-10-23,Terminator: Dark Fate,3.23,4840,2024-04-13 00:00:00,en,128,Released,2024-04-13 00:00:00,"1773, 506, 862, 459, 1240"
293167,jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg,"28,12,14","Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",206,r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,2017-03-08,Kong: Skull Island,3.26,10060,2024-04-13 00:00:00,en,118,Released,2024-04-13 00:00:00,"2097, 3210, 2143, 431, 2179"
293660,en971MEXui9diirXlogOrPKmsEn.jpg,"28,12,35","The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",147,fSRb7vyIP8rQpL0I47P3qUsEKX3.jpg,2016-02-09,Deadpool,3.81,29702,2024-04-13 00:00:00,en,108,Released,2024-04-13 00:00:00,"17399, 3342, 107, 3626, 5228"
294254,4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg,"878,28,53,12","Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",103,mYw7ZyejqSCPFlrT2jHZOESZDU3.jpg,2015-09-09,Maze Runner: The Scorch Trials,3.36,9953,2024-04-13 00:00:00,en,131,Released,2024-04-13 00:00:00,"4284, 688, 1163, 1963, 1855"
296096,xGzoTqbOlCR4mAzeRs4PB53i8c7.jpg,"18,10749","A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",116,Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,2016-06-01,Me Before You,3.96,11889,2024-04-13 00:00:00,en,110,Released,2024-04-13 00:00:00,"7194, 1822, 468, 13, 2392"
297270,ub3BAIzgGnkHqUBtUAf3hpG9xMF.jpg,"12,16,10751","An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.",104,3S0mmmpYStB3GqodRghcfOt81wQ.jpg,2014-12-12,Tinker Bell and the Legend of the NeverBeast,3.64,1003,2024-04-13 00:00:00,en,77,Released,2024-04-13 00:00:00,"524, 60, 185, 1, 233"
297761,8XyX5Us7uzwQdXtAdnhCB9Gquek.jpg,"28,12,14","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",62,xFw9RXKZDvevAGocgBK0zteto4U.jpg,2016-08-03,Suicide Squad,2.96,20567,2024-04-13 00:00:00,en,123,Released,2024-04-13 00:00:00,"4606, 2806, 3253, 6963, 2939"
297762,6iUNJZymJBMXXriQyFZfLAKnjO6.jpg,"28,12,14",An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,82,imekS7f1OuHyUP2LAiTEM0zBzUz.jpg,2017-05-30,Wonder Woman,3.6,19413,2024-04-13 00:00:00,en,141,Released,2024-04-13 00:00:00,"8463, 3918, 1321, 2225, 3486"
297802,9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"28,12,14","Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",94,zdw7Wf97vsQ0YnGomxDqfcEdUjX.jpg,2018-12-07,Aquaman,3.45,13590,2024-04-13 00:00:00,en,143,Released,2024-04-13 00:00:00,"3317, 3472, 4339, 933, 1529"
298618,yF1eOkaYvwiORauRCPWznV9xVvi.jpg,"28,12,878","When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",209,rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,The Flash,3.38,3792,2024-04-13 00:00:00,en,144,Released,2024-04-13 00:00:00,"1279, 752, 644, 364, 753"
299054,rMvPXy8PUjj1o8o1pzgQbdNCsvj.jpg,"28,12,53","Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.",177,iwsMu0ehRPbtaSxqiaUDQB9qMWT.jpg,2023-09-15,Expend4bles,3.17,1259,2024-04-13 00:00:00,en,103,Released,2024-04-13 00:00:00,"408, 187, 76, 387, 201"
299534,7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"12,878,28","After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",134,or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,4.13,24711,2024-04-13 00:00:00,en,181,Released,2024-04-13 00:00:00,"13495, 4406, 4807, 533, 1470"
299536,mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"12,28,878","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",247,7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,4.12,28723,2024-04-13 00:00:00,en,149,Released,2024-04-13 00:00:00,"15040, 6173, 4841, 1254, 1415"
299537,qAzYK4YPSWDc7aa4R43LcwRIAyb.jpg,"28,12,878","The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",78,AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,2019-03-06,Captain Marvel,3.4,15178,2024-04-13 00:00:00,en,124,Released,2024-04-13 00:00:00,"2459, 7416, 1809, 725, 2769"
300671,ayDMYGUNVvXS76wQgFwTiUIDNb5.jpg,"10752,28,36,18",An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,59,nAnfWdvUXQemns5BR0Azi4z9o1t.jpg,2016-01-14,13 Hours: The Secret Soldiers of Benghazi,3.64,3371,2024-04-13 00:00:00,en,144,Released,2024-04-13 00:00:00,"1970, 195, 205, 24, 977"
301528,q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,"10751,12,16,35,14","Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",88,w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,2019-06-19,Toy Story 4,3.75,9406,2024-04-13 00:00:00,en,100,Released,2024-04-13 00:00:00,"4890, 1799, 267, 375, 2075"
302946,n2pSbjJHR0g1MPJ1wq3n3OA7MPl.jpg,"80,53,18","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",50,oHMRhVytkVApLyCNML659LQZiQ1.jpg,2016-10-13,The Accountant,3.54,5849,2024-04-13 00:00:00,en,128,Released,2024-04-13 00:00:00,"2030, 1996, 364, 20, 1439"
303857,yWZCOzib7BipGjYJ39nrplb1Fy.jpg,"28,16,878","One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",98,soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg,2015-04-18,Dragon Ball Z: Resurrection 'F',3.42,1824,2024-04-13 00:00:00,en,93,Released,2024-04-13 00:00:00,"595, 131, 675, 291, 132"
312221,kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,"28,18","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",56,1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,2015-11-25,Creed,3.71,7164,2024-04-13 00:00:00,en,133,Released,2024-04-13 00:00:00,"2893, 1980, 638, 626, 1027"
313369,nofXR1TN1vgGjdfnwGQwFaAWBaY.jpg,"35,18,10749,10402","Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",64,uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,2016-11-29,La La Land,3.95,16219,2024-04-13 00:00:00,en,129,Released,2024-04-13 00:00:00,"7162, 3137, 4400, 987, 533"
315011,9nyToPG5mhfm4KiPGChu35jH9QZ.jpg,"28,878,27","When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",132,jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,2016-07-29,Shin Godzilla,3.58,1156,2024-04-13 00:00:00,en,120,Released,2024-04-13 00:00:00,"353, 418, 131, 54, 200"
315162,jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,"16,12,14,35,28,10751","Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",229,kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,Puss in Boots: The Last Wish,4.12,7160,2024-04-13 00:00:00,en,103,Released,2024-04-13 00:00:00,"4455, 943, 65, 1560, 137"
315635,fn4n6uOYcB6Uh89nbNPoU2w80RV.jpg,"28,12,878,18","Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",100,c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,2017-07-05,Spider-Man: Homecoming,3.67,21097,2024-04-13 00:00:00,en,133,Released,2024-04-13 00:00:00,"8929, 2759, 6083, 169, 3157"
316727,a7V3ZXCDAk3P7GjpgfN0IInjh0r.jpg,"28,27,53","Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",53,dx5pKJpGbJc9xrFQ8UR1XrrqmPj.jpg,2016-06-29,The Purge: Election Year,3.2,5069,2024-04-13 00:00:00,en,105,Released,2024-04-13 00:00:00,"887, 1621, 549, 1642, 370"
320288,cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg,"878,28,12","The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",68,gUGhbJVZAOBAf5Zg6OHF6JWrABf.jpg,2019-06-05,Dark Phoenix,2.99,6184,2024-04-13 00:00:00,en,114,Released,2024-04-13 00:00:00,"1343, 702, 1196, 2436, 507"
321612,m3tdSyl11fhgXPDSEt3aBctTqGP.jpg,"10751,14,10749",A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,91,hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,2017-03-16,Beauty and the Beast,3.48,15133,2024-04-13 00:00:00,en,129,Released,2024-04-13 00:00:00,"4059, 5367, 1585, 2022, 2100"
323260,3W6ifzDqxINcxsZQypwupTPue8m.jpg,"10749,18,35","Fung looks like a super-heartthrob and was bon with a special endowment, making him the high school idol. He was expelled from school when he was caught fighting on campus. When his mom, the sole provider of his family with her poultry business, had to stop working due to her back problems, Fung decides to support his family financially. And from that moment, his life takes on a tumultuous change…",104,v0YIyJc5EtAGciCZsvqsW2QPRAr.jpg,2015-01-29,The Gigolo,2.3,23,2024-04-13 00:00:00,en,97,Released,2024-04-13 00:00:00,"2, 4, 5, 0, 12"
324552,tHkujDqdPC9VQoFpEWU0QgWIZyM.jpg,"28,53,80","John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",92,hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,2017-02-08,John Wick: Chapter 2,3.65,12542,2024-04-13 00:00:00,en,122,Released,2024-04-13 00:00:00,"5286, 3317, 575, 991, 2373"
324786,yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,"18,36,10752","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",112,wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,2016-10-07,Hacksaw Ridge,4.1,13196,2024-04-13 00:00:00,en,139,Released,2024-04-13 00:00:00,"8101, 1883, 609, 1636, 967"
324852,ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,"28,16,35,10751,12",Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,88,6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,2017-06-15,Despicable Me 3,3.23,6791,2024-04-13 00:00:00,en,90,Released,2024-04-13 00:00:00,"1026, 3276, 236, 739, 1514"
324857,qGQf2OHIkoh89K8XeKQzhxczf96.jpg,"16,28,12,878","Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",97,iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-06,Spider-Man: Into the Spider-Verse,4.2,14873,2024-04-13 00:00:00,en,117,Released,2024-04-13 00:00:00,"9375, 1696, 1340, 2325, 137"
329865,iTyh3hqTUjiRqQo8Uz1w1KtQti9.jpg,"18,878,9648","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",71,pEzNVQfdzYDzVK0XqxERIw2x2se.jpg,2016-11-10,Arrival,3.8,17127,2024-04-13 00:00:00,en,116,Released,2024-04-13 00:00:00,"7758, 4958, 380, 1289, 2742"
330457,xJWPZIYOEFIjZpBL7SVBGnzRYXp.jpg,"10751,16,12,35,14","Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",95,mINJaa34MtknCYl5AjtNJzWj8cD.jpg,2019-11-20,Frozen II,3.63,9383,2024-04-13 00:00:00,en,103,Released,2024-04-13 00:00:00,"4088, 2081, 405, 1272, 1537"
333167,r7E1wjETuYChaZ8vK7rAim6bVlD.jpg,"10749,18,36",A brilliant general distinguishes himself by protecting the dynasty's borders while keeping an eye on one of the sons of the king.,56,bhkjOVlgTFCjLuLFx1GCM9qrszo.jpg,2015-03-05,Empire of Lust,3.45,40,2024-04-13 00:00:00,en,113,Released,2024-04-13 00:00:00,"15, 9, 1, 9, 6"
333339,5a7lMDn3nAj2ByO0X1fg6BhUphR.jpg,"12,28,878","When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",79,pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,2018-03-28,Ready Player One,3.8,14980,2024-04-13 00:00:00,en,140,Released,2024-04-13 00:00:00,"4975, 5147, 2687, 1229, 942"
335787,fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg,"28,12","A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",72,rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,3.48,5549,2024-04-13 00:00:00,en,116,Released,2024-04-13 00:00:00,"1977, 1179, 780, 756, 857"
335797,59CCw4EtiahW0E5cfTrvdbqPQTo.jpg,"16,35,10751,10402",A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,69,zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg,2016-11-23,Sing,3.55,7682,2024-04-13 00:00:00,en,108,Released,2024-04-13 00:00:00,"2548, 764, 2828, 1449, 93"
