305,1117,Cousin Avi,107,ACTOR
306,1119,Vincent,107,ACTOR
307,1120,Sol,107,ACTOR
308,1121,Franky Four Fingers,107,ACTOR
309,1118,"Boris ""The Blade"" Yurinov",107,ACTOR
310,980,Bullet-Tooth Tony,107,ACTOR
311,2627,Tyrone,107,ACTOR
312,1122,"Doug ""The Head"" Denovitz",107,ACTOR
313,973,Darren,107,ACTOR
314,1125,Mullet,107,ACTOR
315,1123,Errol,107,ACTOR
316,1158,Antonio 'Tony' Montana,111,ACTOR
317,1159,Manolo 'Manny' Ray,111,ACTOR
318,1160,Elvira,111,ACTOR
319,1161,Gina Montana,111,ACTOR
320,1162,Frank Lopez,111,ACTOR
321,1163,Mama Montana,111,ACTOR
322,1164,Omar,111,ACTOR
323,1165,Alejandro Sosa,111,ACTOR
324,1166,Bernstein,111,ACTOR
325,1168,Ernie,111,ACTOR
326,1169,Angel,111,ACTOR
327,1170,Nick The Pig,111,ACTOR
328,1171,Hector The Toad,111,ACTOR
329,1172,Banker,111,ACTOR
330,1173,Shadow,111,ACTOR
331,1205,Edward Lewis,114,ACTOR
332,1204,Vivian Ward,114,ACTOR
333,1208,James Morse,114,ACTOR
334,1206,Philip Stuckey,114,ACTOR
335,1212,Kit De Luca,114,ACTOR
336,747,David Morse,114,ACTOR
337,1219,Elizabeth Stuckey,114,ACTOR
338,1209,Bridget,114,ACTOR
339,1210,Barney Thompson,114,ACTOR
340,1220,Susan,114,ACTOR
341,2414049,Magician,114,ACTOR
342,1214024,Howard,114,ACTOR
343,2414051,Female Guest,114,ACTOR
344,2414055,Male Guest,114,ACTOR
345,18304,Carlos,114,ACTOR
346,85,Willy Wonka,118,ACTOR
347,1281,Charlie Bucket,118,ACTOR
348,1282,Grandpa Joe,118,ACTOR
349,1283,Mrs. Bucket,118,ACTOR
350,1284,Mr. Bucket,118,ACTOR
351,1294,Mrs. Beauregarde,118,ACTOR
352,1292,Mr. Salt,118,ACTOR
353,1295,Oompa Loompa,118,ACTOR
354,113,Dr. Wonka,118,ACTOR
355,23429,Mr. Teavee,118,ACTOR
356,1293,Mrs. Gloop,118,ACTOR
357,1285,Violet Beauregarde,118,ACTOR
358,1286,Veruca Salt,118,ACTOR
359,1290,Mike Teavee,118,ACTOR
360,1291,Augustus Glupsch,118,ACTOR
361,109,Frodo Baggins,120,ACTOR
362,1327,Gandalf,120,ACTOR
363,110,Aragorn,120,ACTOR
364,1328,Samwise Gamgee,120,ACTOR
365,48,Boromir,120,ACTOR
366,1329,Peregrin 'Pippin' Took,120,ACTOR
367,1330,Meriadoc 'Merry' Brandybuck,120,ACTOR
368,65,Bilbo Baggins,120,ACTOR
369,113,Saruman,120,ACTOR
370,882,Arwen,120,ACTOR
371,655,Gimli,120,ACTOR
372,114,Legolas,120,ACTOR
373,1331,Elrond,120,ACTOR
374,112,Galadriel,120,ACTOR
375,1590835,Witch-King,120,ACTOR
376,109,Frodo Baggins,121,ACTOR
377,1328,Samwise Gamgee,121,ACTOR
378,1333,Gollum / Smeagol,121,ACTOR
379,110,Aragorn,121,ACTOR
380,1327,Gandalf,121,ACTOR
381,1369,Théoden,121,ACTOR
382,1330,Meriadoc 'Merry' Brandybuck,121,ACTOR
383,1329,Peregrin 'Pippin' Took,121,ACTOR
384,655,Gimli / Treebeard (voice),121,ACTOR
385,114,Legolas,121,ACTOR
386,113,Saruman,121,ACTOR
387,502,Éowyn,121,ACTOR
388,1371,Faramir,121,ACTOR
389,1370,Gríma,121,ACTOR
390,1372,Éomer,121,ACTOR
391,109,Frodo Baggins,122,ACTOR
392,1328,Samwise Gamgee,122,ACTOR
393,110,Aragorn,122,ACTOR
394,1327,Gandalf,122,ACTOR
395,1333,Gollum / Smeagol,122,ACTOR
396,1330,Meriadoc 'Merry' Brandybuck,122,ACTOR
397,1329,Peregrin 'Pippin' Took,122,ACTOR
398,1381,Denethor,122,ACTOR
399,1371,Faramir,122,ACTOR
400,502,Éowyn,122,ACTOR
401,655,Gimli / Treebeard (voice),122,ACTOR
402,114,Legolas,122,ACTOR
403,1369,Théoden,122,ACTOR
404,1372,Éomer,122,ACTOR
405,1365,Witchking / Gothmog,122,ACTOR
406,622,Ashitaka (voice),128,ACTOR
407,20330,San (voice),128,ACTOR
408,20331,Eboshi Gozen (voice),128,ACTOR
409,20332,Jikobo (voice),128,ACTOR
410,20333,Kouroku (voice),128,ACTOR
411,20334,Gonza (voice),128,ACTOR
412,20338,Mrs. Moro (voice),128,ACTOR
413,20339,Mrs. Hii (voice),128,ACTOR
414,20340,Chief of Affairs (voice),128,ACTOR
415,613,Toki (voice),128,ACTOR
416,20335,Wild Dog (voice),128,ACTOR
417,127834,Tatari God (voice),128,ACTOR
418,20337,Cowherd (voice),128,ACTOR
419,1029276,Cattleman (voice),128,ACTOR
420,1479549,Cattleman (voice),128,ACTOR
421,19587,Chihiro Ogino / Sen (voice),129,ACTOR
422,19588,Haku (voice),129,ACTOR
423,19589,Yubaba / Zeniba (voice),129,ACTOR
424,19590,Akio Ogino (voice),129,ACTOR
425,19591,Yuko Ogino (voice),129,ACTOR
426,20334,Chichiyaku (voice),129,ACTOR
427,544088,Aniyaku (voice),129,ACTOR
428,119243,Kamaji (voice),129,ACTOR
429,554612,Kaonashi (voice),129,ACTOR
430,19594,Rin (voice),129,ACTOR
431,225730,Boh (voice),129,ACTOR
432,19592,Aogaeru (voice),129,ACTOR
433,40450,Bantai Frog Service (voice),129,ACTOR
434,1039220,Mr. Oshira (voice),129,ACTOR
435,1243817,(voice),129,ACTOR
436,131,Donnie Darko,141,ACTOR
437,20089,Gretchen Ross,141,ACTOR
438,1582,Frank,141,ACTOR
439,69597,Karen Pomeroy,141,ACTOR
440,5151,Kitty Farmer,141,ACTOR
441,1579,Elizabeth Darko,141,ACTOR
442,1581,Rose Darko,141,ACTOR
443,1578,Eddie Darko,141,ACTOR
444,13526,Prof. Kenneth Monnitoff,141,ACTOR
445,9594,Dr. Lilian Thurman,141,ACTOR
446,723,Jim Cunningham,141,ACTOR
447,1580,Samantha Darko,141,ACTOR
448,1583,Dr. Fisher,141,ACTOR
449,1598,Bob Garland,141,ACTOR
450,1585,Roberta Sparrow / Grandma Death,141,ACTOR
451,3894,Bruce Wayne / Batman,155,ACTOR
452,1810,Joker,155,ACTOR
453,3895,Alfred Pennyworth,155,ACTOR
454,64,James Gordon,155,ACTOR
455,6383,Harvey Dent / Two-Face,155,ACTOR
456,1579,Rachel Dawes,155,ACTOR
457,192,Lucius Fox,155,ACTOR
458,21316,Anthony Garcia,155,ACTOR
459,53651,Anna Ramirez,155,ACTOR
460,57597,Michael Wuertz,155,ACTOR
461,101015,Lau,155,ACTOR
462,21315,Sal Maroni,155,ACTOR
463,13939,Chechen,155,ACTOR
464,1904,Mike Engel,155,ACTOR
465,34544,Coleman Reese,155,ACTOR
466,1461,Danny Ocean,161,ACTOR
467,1892,Linus Caldwell,161,ACTOR
468,1271,Terry Benedict,161,ACTOR
469,287,Rusty Ryan,161,ACTOR
470,1204,Tess Ocean,161,ACTOR
471,1893,Virgil Malloy,161,ACTOR
472,1894,Turk Malloy,161,ACTOR
473,827,Reuben Tishkoff,161,ACTOR
474,1898,Livingston Dell,161,ACTOR
475,1897,Frank Catton,161,ACTOR
476,1900,Yen,161,ACTOR
477,1895,Saul Bloom,161,ACTOR
478,155206,Board Member #1 (voice),161,ACTOR
479,1296511,Board Member #2 (voice),161,ACTOR
480,1077235,Board Member #3 (voice),161,ACTOR
481,85,Edward Scissorhands,162,ACTOR
482,1920,Kim,162,ACTOR
483,1902,Peg,162,ACTOR
484,1903,Bill,162,ACTOR
485,1904,Jim,162,ACTOR
486,1905,The Inventor,162,ACTOR
487,1907,Joyce,162,ACTOR
488,1908,Kevin,162,ACTOR
489,1909,Helen,162,ACTOR
490,1910,Marge,162,ACTOR
491,1911,Officer Allen,162,ACTOR
492,1912,Esmeralda,162,ACTOR
493,1913,Tinka,162,ACTOR
494,1914,Cissy,162,ACTOR
495,1915,Host TV,162,ACTOR
496,521,Marty McFly / Marty McFly Jr. / Marlene McFly,165,ACTOR
497,1062,Emmett Brown,165,ACTOR
498,1063,Lorraine McFly,165,ACTOR
499,1065,Biff Tannen / Griff Tannen,165,ACTOR
500,1951,Jennifer Parker,165,ACTOR
501,1072,Strickland,165,ACTOR
502,1952,George McFly,165,ACTOR
503,1953,3-D,165,ACTOR
504,1954,Match,165,ACTOR
505,11673,Skinhead,165,ACTOR
506,12826,Terry,165,ACTOR
507,1434975,Video Waiter (Michael Jackson),165,ACTOR
508,1434976,Video Waiter (Ronald Reagan),165,ACTOR
509,1434978,Video Waiter (Ayatollah Khomeini),165,ACTOR
510,68851,Data,165,ACTOR
511,2047,Lieutenant Mike Harrigan,169,ACTOR
512,2048,Peter Keyes,169,ACTOR
513,2049,Danny Archuleta,169,ACTOR
514,2051,Leona Cantrell,169,ACTOR
515,2053,Jerry Lambert,169,ACTOR
516,2055,Captain Phil Heinemann,169,ACTOR
517,2059,Garber,169,ACTOR
518,1109,The Predator,169,ACTOR
519,2062,Captain B. Pilgrim,169,ACTOR
520,2064,Tony Pope,169,ACTOR
521,2067,King Willie,169,ACTOR
522,14328,Sergeant,169,ACTOR
523,24969,El Scorpio,169,ACTOR
524,1102,Anna,169,ACTOR
525,2072,Irene Edwards,169,ACTOR
526,56890,Alex DeLarge,185,ACTOR
527,2264,Frank Alexander,185,ACTOR
528,2267,Chief Guard Barnes,185,ACTOR
529,2272,Dr. Brodsky,185,ACTOR
530,2268,Dim,185,ACTOR
531,2270,Georgie,185,ACTOR
532,2271,Pete,185,ACTOR
533,2274,"""Catlady"" Weathers",185,ACTOR
534,2265,Mary Alexander,185,ACTOR
535,2276,Mum,185,ACTOR
536,694,Dad,185,ACTOR
537,2278,P. R. Deltoid,185,ACTOR
538,2280,Joe the Lodger,185,ACTOR
539,117548,Stage Actor,185,ACTOR
540,2273,Tramp,185,ACTOR
541,2461,William Wallace,197,ACTOR
542,2462,Murron MacClannough,197,ACTOR
543,1957,Princess Isabelle,197,ACTOR
544,2463,King Edward,197,ACTOR
545,2464,Robert the Bruce,197,ACTOR
546,2039,Hamish Campbell,197,ACTOR
547,2465,Young William Wallace,197,ACTOR
548,2467,Campbell,197,ACTOR
549,2468,MacClannough,197,ACTOR
550,2471,Nicolette,197,ACTOR
551,2472,Malcolm Wallace,197,ACTOR
552,1248,Argyle Wallace,197,ACTOR
553,2477,Phillip,197,ACTOR
554,2478,Morrison,197,ACTOR
555,2479,Lord Bottoms,197,ACTOR
556,3,Indiana Jones,217,ACTOR
557,112,Irina Spalko,217,ACTOR
558,650,Marion Ravenwood,217,ACTOR
559,10959,Mutt Williams,217,ACTOR
560,5538,George 'Mac' McHale,217,ACTOR
561,5049,Harold Oxley,217,ACTOR
562,388,Charles Stanforth,217,ACTOR
563,52761,Antonin Dovchenko,217,ACTOR
564,173269,Russian Suit,217,ACTOR
565,109667,Russian Suit,217,ACTOR
566,1133682,Russian Soldier,217,ACTOR
567,52762,Russian Soldier,217,ACTOR
568,36218,Russian Soldier,217,ACTOR
569,52760,General Ross,217,ACTOR
570,155978,Taylor,217,ACTOR
571,1100,The Terminator,218,ACTOR
572,2712,Kyle Reese,218,ACTOR
573,2713,Sarah Connor,218,ACTOR
574,2714,Detective Vukovich,218,ACTOR
575,1818,Lieutenant Ed Traxler,218,ACTOR
576,2715,Ginger Ventura,218,ACTOR
577,2717,Matt Buchanan,218,ACTOR
578,2716,Dr. Peter Silberman,218,ACTOR
579,102441,Pawnshop Clerk,218,ACTOR
580,65001,Nancy,218,ACTOR
581,35710,Future Terminator,218,ACTOR
582,2053,Punk Leader,218,ACTOR
583,100626,Punk (uncredited),218,ACTOR
584,2719,Punk (uncredited),218,ACTOR
585,2711,Policeman (uncredited),218,ACTOR
586,3084,Don Vito Corleone,238,ACTOR
587,1158,Michael Corleone,238,ACTOR
588,3085,Sonny Corleone,238,ACTOR
589,3087,Tom Hagen,238,ACTOR
590,3086,Clemenza,238,ACTOR
591,3092,Kay Adams,238,ACTOR
592,3094,Connie Corleone Rizzi,238,ACTOR
593,3095,Carlo Rizzi,238,ACTOR
594,3088,Captain McCluskey,238,ACTOR
595,3142,Jack Woltz,238,ACTOR
596,3090,Barzini,238,ACTOR
597,3091,Sollozzo,238,ACTOR
598,3093,Sal Tessio,238,ACTOR
599,3096,Fredo Corleone,238,ACTOR
600,3143,Cuneo,238,ACTOR
601,1158,Don Michael Corleone,240,ACTOR
602,3087,Tom Hagen,240,ACTOR
603,3092,Kay Corleone,240,ACTOR
604,380,Vito Corleone,240,ACTOR
605,3096,Frederico 'Fredo' Corleone,240,ACTOR
606,3094,Constanzia 'Connie' Corleone,240,ACTOR
607,3171,Hyman Roth,240,ACTOR
608,3172,Frank Pentangeli,240,ACTOR
609,3173,Senator Pat Geary,240,ACTOR
610,3174,Al Neri,240,ACTOR
611,3281,Don Fanucci,240,ACTOR
612,9257,Young Clemenza,240,ACTOR
613,11480,Genco Abbandando,240,ACTOR
614,3279,Young Mama Corleone,240,ACTOR
615,933716,Mama Corleone,240,ACTOR
616,1158,Michael Corleone,242,ACTOR
617,3092,Kay Adams,242,ACTOR
618,3094,Connie Corleone Rizzi,242,ACTOR
619,1271,Vincent Mancini,242,ACTOR
620,3265,Don Altobello,242,ACTOR
621,3266,Joey Zasa,242,ACTOR
622,3267,B.J. Harrison,242,ACTOR
623,2233,Grace Hamilton,242,ACTOR
624,1769,Mary Corleone,242,ACTOR
625,3268,Cardinal Lamberto,242,ACTOR
626,3269,Anthony Corleone,242,ACTOR
627,168632,Archbishop Gilday,242,ACTOR
628,3174,Al Neri,242,ACTOR
629,32058,Frederick Keinszig,242,ACTOR
630,161860,Dominic Abbandando,242,ACTOR
631,3462,Charlie Bucket,252,ACTOR
632,3460,Willy Wonka,252,ACTOR
633,3461,Grandpa Joe,252,ACTOR
634,3469,Mrs. Teevee,252,ACTOR
635,3463,Mr. Salt,252,ACTOR
636,3464,Veruca Salt,252,ACTOR
637,3470,Mike Teevee,252,ACTOR
638,3468,Violet Beauregarde,252,ACTOR
639,3467,Mr. Beauregarde,252,ACTOR
640,3473,Mrs. Bucket,252,ACTOR
